date	groupes	genre	renouveau	statut	mois	duree	ministre	total
2019-07-09	LREM	F	nouveaux	reponse	3	3-6	Ministère de l'intérieur	3
2019-07-09	LREM	F	nouveaux	reponse	3	3-6	Ministère de la justice	1
2019-07-09	LREM	F	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	2
2019-07-09	LREM	F	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	3
2019-07-09	LREM	F	nouveaux	reponse	3	3-6	Ministère du travail	2
2019-07-09	LREM	F	nouveaux	reponse	3	3-6	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-09	LREM	F	nouveaux	reponse	6	6-12	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	LREM	F	nouveaux	reponse	7	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2019-07-09	LREM	H	anciens	attente	21	12+	Ministère de l'économie et des finances	2
2019-07-09	LREM	H	anciens	attente	21	12+	Ministère des solidarités et de la santé	1
2019-07-09	LREM	H	anciens	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	LREM	H	anciens	reponse	3	3-6	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2019-07-09	LREM	H	anciens	reponse	3	3-6	Secrétariat d'État auprès du Ministère de l'économie et des finances et du Ministère de l'action et des comptes publics, du numérique	1
2019-07-09	LREM	H	anciens	reponse	3	3-6	Secrétariat d'État auprès du Ministère des armées	1
2019-07-09	LREM	H	anciens	reponse	8	6-12	Ministère de l'éducation nationale et de la jeunesse	1
2019-07-09	LREM	H	anciens	reponse	7	6-12	Ministère de l'intérieur	1
2019-07-09	LREM	H	nouveaux	attente	21	12+	Ministère de l'action et des comptes publics	1
2019-07-09	LREM	H	nouveaux	attente	21	12+	Ministère de l'intérieur	1
2019-07-09	LREM	H	nouveaux	attente	21	12+	Ministère des solidarités et de la santé	2
2019-07-09	LREM	H	nouveaux	attente	21	12+	Secrétariat d'État auprès du Ministère de l'éducation nationale et de la jeunesse	2
2019-07-09	LREM	H	nouveaux	attente	21	12+	Secrétariat d'État auprès du Ministère des solidarités et de la santé	1
2019-07-09	LREM	H	nouveaux	reponse	0	1	Ministère des solidarités et de la santé	2
2019-07-09	LREM	H	nouveaux	reponse	0	1	Ministère du travail	1
2019-07-09	LREM	H	nouveaux	reponse	0	1	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-09	LREM	H	nouveaux	reponse	14	12+	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	LREM	H	nouveaux	reponse	17	12+	Ministère de l'économie et des finances	2
2019-07-09	LREM	H	nouveaux	reponse	19	12+	Ministère de l'intérieur	1
2019-07-09	LREM	H	nouveaux	reponse	18	12+	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales	1
2019-07-09	LREM	H	nouveaux	reponse	14	12+	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2019-07-09	LREM	H	nouveaux	reponse	15	12+	Ministère de la transition écologique et solidaire	1
2019-07-09	LREM	H	nouveaux	reponse	15	12+	Ministère de la transition écologique et solidaire, des transports	1
2019-07-09	LREM	H	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	3
2019-07-09	LREM	H	nouveaux	reponse	1	2	Ministère de l'économie et des finances	1
2019-07-09	LREM	H	nouveaux	reponse	1	2	Ministère des sports	1
2019-07-09	LREM	H	nouveaux	reponse	1	2	Secrétariat d'État auprès du Ministère des solidarités et de la santé	1
2019-07-09	LREM	H	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire	1
2019-07-09	LREM	H	nouveaux	reponse	2	3	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'action et des comptes publics	1
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'agriculture et de l'alimentation	2
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	2
2019-07-09	LREM	H	nouveaux	reponse	5	3-6	Ministère de l'éducation nationale et de la jeunesse	1
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère de la culture	1
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	1
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère des armées	1
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère des solidarités et de la santé	2
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Ministère du travail	3
2019-07-09	LREM	H	nouveaux	reponse	3	3-6	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-09	LREM	H	nouveaux	reponse	6	6-12	Ministère de l'économie et des finances	1
2019-07-09	LREM	H	nouveaux	reponse	8	6-12	Ministère de l'éducation nationale et de la jeunesse	1
2019-07-09	LREM	H	nouveaux	reponse	6	6-12	Ministère de la culture	1
2019-07-09	LREM	H	nouveaux	reponse	7	6-12	Ministère des solidarités et de la santé	1
2019-07-09	LREM	H	nouveaux	reponse	8	6-12	Ministère du travail	1
2019-07-09	LREM	H	nouveaux	reponse	7	6-12	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2019-07-09	LT	F	anciens	reponse	3	3-6	Secrétariat d'État auprès du Ministère des armées	1
2019-07-09	LT	F	anciens	reponse	10	6-12	Ministère des solidarités et de la santé	1
2019-07-09	LT	H	anciens	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	LT	H	anciens	reponse	1	2	Ministère de la transition écologique et solidaire	1
2019-07-09	LT	H	anciens	reponse	3	3-6	Ministère de l'intérieur	1
2019-07-09	LT	H	anciens	reponse	3	3-6	Ministère des armées	1
2019-07-09	LT	H	nouveaux	attente	21	12+	Ministère de la transition écologique et solidaire	1
2019-07-09	LT	H	nouveaux	reponse	4	3-6	Ministère de l'Europe et des affaires étrangères	1
2019-07-09	LT	H	nouveaux	reponse	5	3-6	Ministère des solidarités et de la santé	1
2019-07-09	MODEM	F	nouveaux	reponse	1	2	Ministère de l'éducation nationale et de la jeunesse	1
2019-07-09	MODEM	F	nouveaux	reponse	3	3-6	Ministère du travail	1
2019-07-09	MODEM	F	nouveaux	reponse	3	3-6	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-09	MODEM	H	nouveaux	attente	21	12+	Ministère des solidarités et de la santé	2
2019-07-09	MODEM	H	nouveaux	reponse	3	3-6	Ministère de l'intérieur	1
2019-07-09	MODEM	H	nouveaux	reponse	6	6-12	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2019-07-09	MODEM	H	nouveaux	reponse	8	6-12	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2019-07-09	NI	F	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2019-07-09	NI	H	anciens	reponse	6	6-12	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	NI	H	anciens	reponse	11	6-12	Ministère de l'intérieur	1
2019-07-09	NI	H	nouveaux	attente	21	12+	Ministère des solidarités et de la santé	1
2019-07-09	NI	H	nouveaux	attente	21	12+	Secrétariat d'État auprès du Ministère de l'Europe et des affaires étrangères, des affaires européennes	1
2019-07-09	NI	H	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	NI	H	nouveaux	reponse	0	1	Ministère du travail	1
2019-07-09	NI	H	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	NI	H	nouveaux	reponse	3	3-6	Ministère des armées	1
2019-07-09	SOC	F	anciens	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	SOC	F	anciens	reponse	5	3-6	Ministère de la justice	1
2019-07-09	SOC	F	anciens	reponse	8	6-12	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2019-07-09	SOC	F	nouveaux	reponse	3	3-6	Ministère du travail	1
2019-07-09	SOC	H	anciens	attente	21	12+	Ministère de l'économie et des finances	1
2019-07-09	SOC	H	anciens	attente	21	12+	Ministère de l'Europe et des affaires étrangères	1
2019-07-09	SOC	H	anciens	attente	21	12+	Premier ministre	2
2019-07-09	SOC	H	anciens	reponse	14	12+	Ministère de l'intérieur	1
2019-07-09	SOC	H	anciens	reponse	3	3-6	Ministère de l'éducation nationale et de la jeunesse	2
2019-07-09	SOC	H	anciens	reponse	4	3-6	Ministère de la transition écologique et solidaire	1
2019-07-09	SOC	H	anciens	reponse	3	3-6	Premier ministre	2
2019-07-09	SOC	H	anciens	reponse	8	6-12	Ministère de l'action et des comptes publics	1
2019-07-09	SOC	H	anciens	reponse	10	6-12	Ministère de la justice	1
2019-07-09	SOC	H	anciens	reponse	8	6-12	Ministère du travail	1
2019-07-09	SOC	H	anciens	reponse	10	6-12	Premier ministre	1
2019-07-09	SOC	H	anciens	retrait	11	6-12	Ministère des solidarités et de la santé	1
2019-07-09	SOC	H	nouveaux	reponse	7	6-12	Ministère des armées	1
2019-07-09	SOC	H	nouveaux	retrait	11	6-12	Ministère du travail	1
2019-07-09	UDI	F	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2019-07-09	UDI	F	nouveaux	reponse	14	12+	Ministère de l'intérieur	1
2019-07-09	UDI	F	nouveaux	reponse	4	3-6	Ministère de l'intérieur	1
2019-07-09	UDI	F	nouveaux	reponse	3	3-6	Ministère de la transition écologique et solidaire	1
2019-07-09	UDI	F	nouveaux	reponse	6	6-12	Ministère des solidarités et de la santé	1
2019-07-09	UDI	H	anciens	attente	21	12+	Ministère de la transition écologique et solidaire	1
2019-07-09	UDI	H	anciens	reponse	20	12+	Ministère de la transition écologique et solidaire	1
2019-07-09	UDI	H	anciens	reponse	2	3	Ministère de la justice	1
2019-07-09	UDI	H	anciens	retrait	11	6-12	Ministère des solidarités et de la santé	2
2019-07-09	UDI	H	nouveaux	reponse	6	6-12	Ministère du travail	1
2019-07-16	GDR	F	nouveaux	reponse	3	3-6	Ministère des outre-mer	1
2019-07-16	GDR	H	anciens	reponse	3	3-6	Ministère de l'Europe et des affaires étrangères	1
2019-07-16	GDR	H	nouveaux	reponse	15	12+	Ministère de l'économie et des finances	1
2019-07-16	GDR	H	nouveaux	reponse	2	3	Ministère de l'intérieur	1
2019-07-16	GDR	H	nouveaux	reponse	5	3-6	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-16	GDR	H	nouveaux	reponse	10	6-12	Ministère de l'intérieur	1
2019-07-16	LFI	F	nouveaux	reponse	5	3-6	Ministère de l'économie et des finances	1
2019-07-16	LFI	H	nouveaux	attente	21	12+	Ministère de la transition écologique et solidaire	1
2019-07-16	LFI	H	nouveaux	reponse	16	12+	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2019-07-16	LFI	H	nouveaux	reponse	16	12+	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-16	LFI	H	nouveaux	reponse	1	2	Ministère de la justice	1
2019-07-16	LFI	H	nouveaux	reponse	3	3-6	Ministère de l'économie et des finances	1
2019-07-16	LFI	H	nouveaux	reponse	4	3-6	Ministère de la justice	1
2019-07-16	LFI	H	nouveaux	reponse	10	6-12	Ministère de l'intérieur	1
2019-07-16	LFI	H	nouveaux	reponse	10	6-12	Ministère des armées	1
2019-07-16	LR	F	anciens	attente	21	12+	Ministère des solidarités et de la santé	3
2019-07-16	LR	F	anciens	reponse	0	1	Ministère de l'agriculture et de l'alimentation	2
2019-07-16	LR	F	anciens	reponse	2	3	Ministère de l'action et des comptes publics	1
2019-07-16	LR	F	anciens	reponse	2	3	Ministère de l'agriculture et de l'alimentation	1
2019-07-16	LR	F	anciens	reponse	2	3	Ministère des solidarités et de la santé	1
2019-07-16	LR	F	anciens	reponse	5	3-6	Ministère de l'éducation nationale et de la jeunesse	1
2019-07-16	LR	F	anciens	reponse	3	3-6	Ministère des solidarités et de la santé	1
2019-07-16	LR	F	anciens	reponse	3	3-6	Ministère du travail	3
2019-07-16	LR	F	anciens	reponse	7	6-12	Ministère de l'action et des comptes publics	1
2019-07-16	LR	F	anciens	reponse	6	6-12	Ministère de l'économie et des finances	1
2019-07-16	LR	F	anciens	reponse	8	6-12	Ministère des solidarités et de la santé	1
2019-07-16	LR	F	anciens	reponse	11	6-12	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2019-07-16	LR	F	nouveaux	attente	21	12+	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2019-07-16	LR	F	nouveaux	reponse	0	1	Secrétariat d'État auprès du Ministère des solidarités et de la santé	1
2019-07-16	LR	F	nouveaux	reponse	18	12+	Ministère de l'intérieur	1
2019-07-16	LR	F	nouveaux	reponse	13	12+	Ministère de la culture	1
2019-07-16	LR	F	nouveaux	reponse	1	2	Ministère de l'agriculture et de l'alimentation	1
2019-07-16	LR	F	nouveaux	reponse	2	3	Ministère de l'action et des comptes publics	1
2019-07-16	LR	F	nouveaux	reponse	10	6-12	Ministère de la justice	1
2019-07-16	LR	F	nouveaux	reponse	8	6-12	Secrétariat d'État après de la Ministère des solidarités et de la santé	1
2019-07-16	LR	F	nouveaux	reponse	11	6-12	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	anciens	attente	21	12+	Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	anciens	attente	21	12+	Ministère de l'économie et des finances	1
2019-07-16	LR	H	anciens	attente	21	12+	Ministère des solidarités et de la santé	2
2019-07-16	LR	H	anciens	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2019-07-16	LR	H	anciens	reponse	0	1	Ministère des solidarités et de la santé	1
2019-07-16	LR	H	anciens	reponse	0	1	Ministère du travail	2
2019-07-16	LR	H	anciens	reponse	15	12+	Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	anciens	reponse	1	2	Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	anciens	reponse	2	3	Ministère de l'action et des comptes publics	2
2019-07-16	LR	H	anciens	reponse	2	3	Ministère des armées	1
2019-07-16	LR	H	anciens	reponse	2	3	Ministère des solidarités et de la santé	2
2019-07-16	LR	H	anciens	reponse	5	3-6	Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	anciens	reponse	4	3-6	Ministère de l'économie et des finances	1
2019-07-16	LR	H	anciens	reponse	5	3-6	Ministère de l'Europe et des affaires étrangères	1
2019-07-16	LR	H	anciens	reponse	3	3-6	Ministère de l'intérieur	1
2019-07-16	LR	H	anciens	reponse	3	3-6	Ministère des armées	1
2019-07-16	LR	H	anciens	reponse	4	3-6	Ministère des solidarités et de la santé	1
2019-07-16	LR	H	anciens	reponse	3	3-6	Ministère du travail	3
2019-07-16	LR	H	anciens	reponse	7	6-12	Ministère de la transition écologique et solidaire	1
2019-07-16	LR	H	anciens	reponse	8	6-12	Ministère du travail	1
2019-07-16	LR	H	anciens	reponse	11	6-12	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	3
2019-07-16	LR	H	anciens	reponse	8	6-12	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	2
2019-07-16	LR	H	anciens	retrait	13	12+	Ministère de la transition écologique et solidaire, des transports	1
2019-07-16	LR	H	nouveaux	attente	21	12+	Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	nouveaux	attente	21	12+	Ministère de l'économie et des finances	1
2019-07-16	LR	H	nouveaux	attente	21	12+	Ministère de la transition écologique et solidaire	1
2019-07-16	LR	H	nouveaux	attente	21	12+	Ministère de la transition écologique et solidaire, des transports	1
2019-07-16	LR	H	nouveaux	attente	21	12+	Ministère des solidarités et de la santé	2
2019-07-16	LR	H	nouveaux	reponse	0	1	Ministère de l'agriculture et de l'alimentation	1
2019-07-16	LR	H	nouveaux	reponse	0	1	Ministère des solidarités et de la santé	1
2019-07-16	LR	H	nouveaux	reponse	15	12+	Ministère de l'action et des comptes publics	2
2019-07-16	LR	H	nouveaux	reponse	15	12+	Ministère de la transition écologique et solidaire, des transports	1
2019-07-16	LR	H	nouveaux	reponse	20	12+	Secrétariat d'État auprès du Premier ministre, des personnes handicapées	1
2019-07-16	LR	H	nouveaux	reponse	1	2	Ministère des solidarités et de la santé	1
2019-07-16	LR	H	nouveaux	reponse	2	3	Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	nouveaux	reponse	2	3	Ministère de l'éducation nationale et de la jeunesse	1
2019-07-16	LR	H	nouveaux	reponse	2	3	Ministère de la transition écologique et solidaire	1
2019-07-16	LR	H	nouveaux	reponse	2	3	Ministère des solidarités et de la santé	1
2019-07-16	LR	H	nouveaux	reponse	2	3	Secrétariat d'État auprès du Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	nouveaux	reponse	2	3	Secrétariat d'État auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations	1
2019-07-16	LR	H	nouveaux	reponse	5	3-6	Ministère de l'action et des comptes publics	1
2019-07-16	LR	H	nouveaux	reponse	3	3-6	Ministère de l'intérieur	1
2019-07-16	LR	H	nouveaux	reponse	5	3-6	Ministère de la cohésion des territoires et des relations avec les collectivités territoriales, de la ville et du logement	1
2019-07-16	LR	H	nouveaux	reponse	5	3-6	Ministère de la transition écologique et solidaire, des transports	1
2019-07-16	LR	H	nouveaux	reponse	3	3-6	Ministère des armées	1
2019-07-16	LR	H	nouveaux	reponse	4	3-6	Ministère des solidarités et de la santé	1
2019-07-16	LR	H	nouveaux	reponse	3	3-6	Ministère du travail	2
